source,question id,encoding,cluster id,source percentage,label percentage,color
201-GSGeoQA-Dataset,186,3ornns,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,187,3trnpo,1,31.0,0.8522336769759451,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
201-GSGeoQA-Dataset,188,nqtrnoo,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,189,2ornn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,190,norn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,191,2tns,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,192,3rn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,193,3trrnntrn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,194,otrtn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,195,3otonrn,1,31.0,0.8522336769759451,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
201-GSGeoQA-Dataset,196,6qtan,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,197,6qttna,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,198,3tto,1,31.0,0.8522336769759451,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
201-GSGeoQA-Dataset,199,3tqrn,0,69.0,0.7713375440165446,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
201-GSGeoQA-Dataset,200,ott,1,31.0,0.8522336769759451,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,1,1torn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,2,1toadrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,3,2torrqtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,4,2torrqtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,5,2torrqtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,6,2tortrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,7,2tortpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,8,2totrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,9,1trnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,10,1taornot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,11,1trtrnot,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,12,1otrnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,13,1otrnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,14,1potrnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,15,1potooornot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,16,1trpotrnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,17,1tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,18,2tporn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,19,1tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,20,1tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,21,1tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,22,rt5oooddrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,23,2trtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,24,2troaorotrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,25,2trooaorotrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,26,2troaorotrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,27,3otpoortrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,28,1oorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,29,1oarn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,30,2oorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,31,1orn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,32,1porn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,33,6qtaorn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,34,2otaorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,35,6oaorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,36,1qtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,37,2torn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,38,2toorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,39,2tppoporn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,40,2tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,41,2ttrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,42,2trtorn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,43,1otpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,44,1qtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,45,1qtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,46,1trorn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,47,1toooorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,48,3tpoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,49,3tqoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,50,1ptopo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,51,2tpopo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,52,2topo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,53,2tpoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,54,2tooopoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,55,2tq,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,56,2torqt,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,57,2trt,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,58,1to,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,59,2oooorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,60,3poaooapo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,61,3oopo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,62,2orport1oo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,63,qqtootsoood,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,64,o5orqtorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,65,2poortrt,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,66,2qtrqt,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,67,2orpoqtport,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,68,2osppooo4ptaort,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,69,1torn3ooos,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,70,1poosrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,71,1oon,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,72,1oopos,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,73,1oporortt,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,74,aqot2ooo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,75,2oatoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,76,2poooorotrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,77,1tsrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,78,1ootsrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,79,1otrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,80,1sotrrotqpoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,81,1oqtrrqtrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,82,2oorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,83,5ooaorottrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,84,arqtrn5rttot,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,85,1ott,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,86,1t3ts,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,87,2oorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,88,2oorport,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,89,5toad,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,90,3tpood,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,91,1otrtqorport,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,92,1trtppooqoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,93,sot1,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,94,st2orq,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,95,6potrnot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,96,1otrornot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,97,1trtrnot,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,98,3trrqtrnot,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,99,3tooqts,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,100,3trqto,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,101,2qtoornt,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,102,1pots,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,103,2orpot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,104,2portrortrpot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,105,2oorpot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,106,1pot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,107,2ortoootrnt,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,108,2popoorosrt,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,109,3otooaoooooooooo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,110,2orort,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,111,2otsrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,112,2ortrto,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,113,2poopoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,114,1oposppos,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,115,1ts,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,116,1qtopoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,117,2otpsoao,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,118,2ooatpooo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,119,2tornn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,120,2trpospoot,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,121,2orn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,122,3opsao,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,123,2porqtrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,124,2oornd,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,125,1qtratspoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,126,3topospoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,127,1qtatorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,128,3tartrn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,129,1qtraotspoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,130,1otaqooo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,131,1qtatppo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,132,1qtooppo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,133,3otapopoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,134,2onorn,0,20.293398533007334,0.46392040690850145,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
Simon-dataset,135,tpooortrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,136,2poorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,137,2poooosoo,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,138,2poorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,139,2oootorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,140,2pporqtrn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,141,2pooaotorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,142,2orpporpotopornn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,143,2ortrtooorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
Simon-dataset,144,2tqoorn,1,79.70660146699267,4.481099656357388,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
